category	file	line	code
packet (FriendlyByteBuf)	port/wip/petrolpark/mc/destroy/core/recipe/ingredient/fluid/ConcentrationRangeFluidIngredient.java	11	import net.minecraft.network.FriendlyByteBuf;
packet (FriendlyByteBuf)	port/wip/petrolpark/mc/destroy/core/recipe/ingredient/fluid/ConcentrationRangeFluidIngredient.java	32	protected void readInternal(FriendlyByteBuf buffer) {
packet (FriendlyByteBuf)	port/wip/petrolpark/mc/destroy/core/recipe/ingredient/fluid/ConcentrationRangeFluidIngredient.java	38	protected void writeInternal(FriendlyByteBuf buffer) {
packet (FriendlyByteBuf)	port/wip/petrolpark/mc/destroy/core/recipe/ingredient/fluid/MoleculeFluidIngredient.java	16	import net.minecraft.network.FriendlyByteBuf;
packet (FriendlyByteBuf)	port/wip/petrolpark/mc/destroy/core/recipe/ingredient/fluid/MoleculeFluidIngredient.java	43	protected void readInternal(FriendlyByteBuf buffer) {
packet (FriendlyByteBuf)	port/wip/petrolpark/mc/destroy/core/recipe/ingredient/fluid/MoleculeFluidIngredient.java	49	protected void writeInternal(FriendlyByteBuf buffer) {
packet (FriendlyByteBuf)	port/wip/petrolpark/mc/destroy/core/recipe/ingredient/fluid/MoleculeTagFluidIngredient.java	17	import net.minecraft.network.FriendlyByteBuf;
packet (FriendlyByteBuf)	port/wip/petrolpark/mc/destroy/core/recipe/ingredient/fluid/MoleculeTagFluidIngredient.java	52	protected void readInternal(FriendlyByteBuf buffer) {
packet (FriendlyByteBuf)	port/wip/petrolpark/mc/destroy/core/recipe/ingredient/fluid/MoleculeTagFluidIngredient.java	58	protected void writeInternal(FriendlyByteBuf buffer) {
packet (FriendlyByteBuf)	port/wip/petrolpark/mc/destroy/core/recipe/ingredient/fluid/PureSpeciesFluidIngredient.java	17	import net.minecraft.network.FriendlyByteBuf;
packet (FriendlyByteBuf)	port/wip/petrolpark/mc/destroy/core/recipe/ingredient/fluid/PureSpeciesFluidIngredient.java	43	protected void readInternal(FriendlyByteBuf buffer) {
packet (FriendlyByteBuf)	port/wip/petrolpark/mc/destroy/core/recipe/ingredient/fluid/PureSpeciesFluidIngredient.java	48	protected void writeInternal(FriendlyByteBuf buffer) {
packet (FriendlyByteBuf)	port/wip/petrolpark/mc/destroy/core/recipe/ingredient/fluid/SaltFluidIngredient.java	20	import net.minecraft.network.FriendlyByteBuf;
packet (FriendlyByteBuf)	port/wip/petrolpark/mc/destroy/core/recipe/ingredient/fluid/SaltFluidIngredient.java	50	protected void readInternal(FriendlyByteBuf buffer) {
packet (FriendlyByteBuf)	port/wip/petrolpark/mc/destroy/core/recipe/ingredient/fluid/SaltFluidIngredient.java	57	protected void writeInternal(FriendlyByteBuf buffer) {
recipe codec rewrite	port/wip/petrolpark/mc/destroy/DestroyRecipeTypes.java	32	import com.simibubi.create.content.processing.recipe.ProcessingRecipeBuilder;
recipe codec rewrite	port/wip/petrolpark/mc/destroy/DestroyRecipeTypes.java	108	DestroyRecipeTypes(ProcessingRecipeBuilder.ProcessingRecipeFactory<?> processingFactory) {
recipe codec rewrite	port/wip/petrolpark/mc/destroy/DestroyRecipeTypes.java	112	DestroyRecipeTypes(ProcessingRecipeBuilder.ProcessingRecipeFactory<?> processingFactory, Supplier<RecipeType<?>> typeSup
recipe codec rewrite	port/wip/petrolpark/mc/destroy/content/processing/centrifuge/potion/PotionFluidMixingRecipes.java	14	import com.simibubi.create.content.processing.recipe.ProcessingRecipeBuilder;
recipe codec rewrite	port/wip/petrolpark/mc/destroy/content/processing/centrifuge/potion/PotionFluidMixingRecipes.java	120	return new ProcessingRecipeBuilder<>(MixingRecipe::new, Destroy.asResource(id))
recipe codec rewrite	port/wip/petrolpark/mc/destroy/content/processing/centrifuge/potion/PotionSeparationRecipes.java	15	import com.simibubi.create.content.processing.recipe.ProcessingRecipeBuilder;
recipe codec rewrite	port/wip/petrolpark/mc/destroy/content/processing/centrifuge/potion/PotionSeparationRecipes.java	114	return new ProcessingRecipeBuilder<>(CentrifugationRecipe::new, Destroy.asResource(name))
recipe codec rewrite	port/wip/petrolpark/mc/destroy/content/processing/discstamping/DiscElectroplatingRecipe.java	6	import com.simibubi.create.content.processing.recipe.ProcessingRecipeBuilder;
recipe codec rewrite	port/wip/petrolpark/mc/destroy/content/processing/discstamping/DiscElectroplatingRecipe.java	28	ProcessingRecipeBuilder<DiscElectroplatingRecipe> builder = new ProcessingRecipeBuilder<DiscElectroplatingRecipe>(params
recipe codec rewrite	port/wip/petrolpark/mc/destroy/content/processing/discstamping/DiscStampingRecipe.java	11	import com.simibubi.create.content.processing.recipe.ProcessingRecipeBuilder;
recipe codec rewrite	port/wip/petrolpark/mc/destroy/content/processing/discstamping/DiscStampingRecipe.java	34	return new ProcessingRecipeBuilder<>(DiscStampingRecipe::new, Destroy.asResource("disc_stamping_"+Item.getId(disc.getIte
recipe codec rewrite	port/wip/petrolpark/mc/destroy/content/processing/extrusion/ExtrusionRecipe.java	10	import com.simibubi.create.content.processing.recipe.ProcessingRecipeBuilder;
recipe codec rewrite	port/wip/petrolpark/mc/destroy/content/processing/extrusion/ExtrusionRecipe.java	40	ExtrusionRecipe recipe = new ProcessingRecipeBuilder<>(ExtrusionRecipe::new, Destroy.asResource("extrusion" + counter++)
recipe codec rewrite	port/wip/petrolpark/mc/destroy/content/processing/phytomining/PhytominingRecipe.java	8	import com.simibubi.create.content.processing.recipe.ProcessingRecipeBuilder;
recipe codec rewrite	port/wip/petrolpark/mc/destroy/content/processing/phytomining/PhytominingRecipe.java	24	ProcessingRecipeBuilder<PhytominingRecipe> recipeBuilder = new ProcessingRecipeBuilder<>(PhytominingRecipe::new, Destroy
recipe codec rewrite	port/wip/petrolpark/mc/destroy/content/processing/treetap/TappingRecipe.java	6	import com.simibubi.create.content.processing.recipe.ProcessingRecipeBuilder;
recipe codec rewrite	port/wip/petrolpark/mc/destroy/content/processing/treetap/TappingRecipe.java	23	return new ProcessingRecipeBuilder<>(TappingRecipe::new, Destroy.asResource("tapping_"+recipeId++))
recipe codec rewrite	port/wip/petrolpark/mc/destroy/content/processing/trypolithography/recipe/CircuitDeployerApplicationRecipe.java	20	import com.simibubi.create.content.processing.recipe.ProcessingRecipeBuilder;
recipe codec rewrite	port/wip/petrolpark/mc/destroy/content/processing/trypolithography/recipe/CircuitDeployerApplicationRecipe.java	22	import com.simibubi.create.content.processing.recipe.ProcessingRecipeBuilder.ProcessingRecipeFactory;
recipe codec rewrite	port/wip/petrolpark/mc/destroy/content/processing/trypolithography/recipe/CircuitDeployerApplicationRecipe.java	80	return new ExampleMaskIngredient(Ingredient.fromNetwork(buffer));
recipe codec rewrite	port/wip/petrolpark/mc/destroy/content/processing/trypolithography/recipe/CircuitDeployerApplicationRecipe.java	90	ingredient.parent.toNetwork(buffer);
recipe codec rewrite	port/wip/petrolpark/mc/destroy/content/processing/trypolithography/recipe/CircuitDeployerApplicationRecipe.java	128	DeployerApplicationRecipe recipe = new ProcessingRecipeBuilder<>(params -> new SpecificCircuitDeployerApplicationRecipe(
recipe codec rewrite	port/wip/petrolpark/mc/destroy/content/processing/trypolithography/recipe/ManualCircuitBoardRecipe.java	167	public ManualCircuitBoardRecipe fromNetwork(ResourceLocation recipeId, FriendlyByteBuf buffer) {
recipe codec rewrite	port/wip/petrolpark/mc/destroy/content/processing/trypolithography/recipe/ManualCircuitBoardRecipe.java	182	list.set(k, Ingredient.fromNetwork(buffer));
recipe codec rewrite	port/wip/petrolpark/mc/destroy/content/processing/trypolithography/recipe/ManualCircuitBoardRecipe.java	190	public void toNetwork(FriendlyByteBuf buffer, ManualCircuitBoardRecipe recipe) {
recipe codec rewrite	port/wip/petrolpark/mc/destroy/content/processing/trypolithography/recipe/ManualCircuitBoardRecipe.java	205	ingredient.toNetwork(buffer);
recipe codec rewrite	port/wip/petrolpark/mc/destroy/core/chemistry/basinreaction/ReactionInBasinRecipe.java	27	import com.simibubi.create.content.processing.recipe.ProcessingRecipeBuilder;
recipe codec rewrite	port/wip/petrolpark/mc/destroy/core/chemistry/basinreaction/ReactionInBasinRecipe.java	52	ProcessingRecipeBuilder<ReactionInBasinRecipe> builder = new ProcessingRecipeBuilder<>(ReactionInBasinRecipe::new, Destr
recipe codec rewrite	port/wip/petrolpark/mc/destroy/core/chemistry/basinreaction/ReactionInBasinRecipe.java	164	private static void gatherReactionResults(Map<ReactionResult, Integer> resultsOfReaction, Map<ReactionResult, Integer> r
recipe codec rewrite	port/wip/petrolpark/mc/destroy/core/chemistry/recipe/ReactionRecipe.java	10	import com.simibubi.create.content.processing.recipe.ProcessingRecipeBuilder;
recipe codec rewrite	port/wip/petrolpark/mc/destroy/core/chemistry/recipe/ReactionRecipe.java	27	ReactionRecipe recipe = new ProcessingRecipeBuilder<>(ReactionRecipe::new, Destroy.asResource("reaction_"+counter++)).bu
recipe codec rewrite	port/wip/petrolpark/mc/destroy/core/chemistry/recipe/ReactionRecipe.java	62	GenericReactionRecipe recipe = new ProcessingRecipeBuilder<>(GenericReactionRecipe::new, Destroy.asResource("generic_rea
recipe codec rewrite	port/wip/petrolpark/mc/destroy/core/fluid/gasparticle/BoilingFluidBubbleParticleData.java	68	public BoilingFluidBubbleParticleData fromNetwork(ParticleType<BoilingFluidBubbleParticleData> particleTypeIn, FriendlyB
recipe codec rewrite	port/wip/petrolpark/mc/destroy/core/fluid/gasparticle/GasParticleData.java	86	public GasParticleData fromNetwork(ParticleType<GasParticleData> particleTypeIn, FriendlyByteBuf buffer) {
serializeNBT	port/wip/petrolpark/mc/destroy/content/oil/ChunkCrudeOil.java	187	public CompoundTag serializeNBT() {
serializeNBT	port/wip/petrolpark/mc/destroy/content/oil/ChunkCrudeOil.java	195	public void deserializeNBT(CompoundTag tag) {
serializeNBT	port/wip/petrolpark/mc/destroy/content/processing/ProcessingPonderScenes.java	591	scene.world().modifyBlockEntityNBT(deployerS, DeployerBlockEntity.class, nbt -> nbt.put("HeldItem", DestroyBlocks.BLOWPI
serializeNBT	port/wip/petrolpark/mc/destroy/content/processing/ProcessingPonderScenes.java	648	scene.world().modifyBlockEntityNBT(util.select().position(deployer), DeployerBlockEntity.class, nbt -> nbt.put("HeldItem
serializeNBT	port/wip/petrolpark/mc/destroy/content/processing/ProcessingPonderScenes.java	685	scene.world().modifyBlockEntityNBT(util.select().position(deployer), DeployerBlockEntity.class, nbt -> nbt.put("HeldItem
serializeNBT	port/wip/petrolpark/mc/destroy/content/processing/ageing/AgeingBarrelBlockEntity.java	151	LegacyRegistries.deserializeNBT(inventory, compound.getCompound("Inventory"));
serializeNBT	port/wip/petrolpark/mc/destroy/content/processing/distillation/DistillationTower.java	301	public CompoundTag serializeNBT() {
serializeNBT	port/wip/petrolpark/mc/destroy/content/product/babyblue/PlayerBabyBlueAddictionCapability.java	69	public CompoundTag serializeNBT() {
serializeNBT	port/wip/petrolpark/mc/destroy/content/product/babyblue/PlayerBabyBlueAddictionCapability.java	76	public void deserializeNBT(CompoundTag nbt) {
serializeNBT	port/wip/petrolpark/mc/destroy/core/chemistry/hazard/EntityChemicalPoisonCapability.java	61	public CompoundTag serializeNBT() {
serializeNBT	port/wip/petrolpark/mc/destroy/core/chemistry/hazard/EntityChemicalPoisonCapability.java	69	public void deserializeNBT(CompoundTag tag) {
serializeNBT	port/wip/petrolpark/mc/destroy/core/chemistry/novelcompounds/PlayerNovelCompoundsSynthesizedCapability.java	55	public CompoundTag serializeNBT() {
serializeNBT	port/wip/petrolpark/mc/destroy/core/chemistry/novelcompounds/PlayerNovelCompoundsSynthesizedCapability.java	64	public void deserializeNBT(CompoundTag nbt) {
serializeNBT	port/wip/petrolpark/mc/destroy/core/chemistry/storage/testtube/TestTubeRackBlockEntity.java	72	LegacyRegistries.deserializeNBT(inv, tag.getCompound("Inventory"));
serializeNBT	port/wip/petrolpark/mc/destroy/core/chemistry/vat/VatControllerBlockEntity.java	302	LegacyRegistries.deserializeNBT(inventory, tag.getCompound("Inventory"));
serializeNBT	port/wip/petrolpark/mc/destroy/core/explosion/mixedexplosive/DyeableMixedExplosiveBlockItem.java	35	LegacyRegistries.deserializeNBT(inv, info.nbt().getCompound("ExplosiveMix"));
serializeNBT	port/wip/petrolpark/mc/destroy/core/explosion/mixedexplosive/DyeableMixedExplosiveBlockItem.java	43	tag.put("ExplosiveMix", getExplosiveInventory(stack).serializeNBT());
serializeNBT	port/wip/petrolpark/mc/destroy/core/explosion/mixedexplosive/IMixedExplosiveBlockEntity.java	57	buffer.writeNbt(getExplosiveInventory().serializeNBT());
serializeNBT	port/wip/petrolpark/mc/destroy/core/explosion/mixedexplosive/IMixedExplosiveBlockEntity.java	85	LegacyRegistries.deserializeNBT(targetInventory, tag.getCompound("TargetInventory"));
serializeNBT	port/wip/petrolpark/mc/destroy/core/explosion/mixedexplosive/IMixedExplosiveBlockEntity.java	132	tag.put("TargetInventory", getExplosiveInventory().serializeNBT());
serializeNBT	port/wip/petrolpark/mc/destroy/core/explosion/mixedexplosive/IMixedExplosiveItem.java	14	LegacyRegistries.deserializeNBT(inventory, LegacyNBT.getOrCreateTag(stack).getCompound("ExplosiveMix"));
serializeNBT	port/wip/petrolpark/mc/destroy/core/explosion/mixedexplosive/MixedExplosiveEntity.java	64	LegacyRegistries.deserializeNBT(inv, compound.getCompound("Inventory"));
serializeNBT	port/wip/petrolpark/mc/destroy/core/explosion/mixedexplosive/MixedExplosiveMenu.java	80	LegacyRegistries.deserializeNBT(inv, buffer.readNbt());
serializeNBT	port/wip/petrolpark/mc/destroy/core/explosion/mixedexplosive/SimpleDyeableNameableMixedExplosiveBlockEntity.java	97	LegacyRegistries.deserializeNBT(inv, tag.getCompound("ExplosiveMix"));
serializeNBT	port/wip/petrolpark/mc/destroy/core/player/PlayerCrouchingCapability.java	53	public CompoundTag serializeNBT() {
serializeNBT	port/wip/petrolpark/mc/destroy/core/player/PlayerCrouchingCapability.java	62	public void deserializeNBT(CompoundTag tag) {
serializeNBT	port/wip/petrolpark/mc/destroy/core/player/PlayerPreviousPositionsCapability.java	112	public CompoundTag serializeNBT() {
serializeNBT	port/wip/petrolpark/mc/destroy/core/player/PlayerPreviousPositionsCapability.java	119	public void deserializeNBT(CompoundTag tag) {
